team_name,season_start_year,stat_group_name,stat_name,shots,goals,xG,against.shots,against.goals,against.xG,time
VfB Stuttgart,2015,timing,46-60,77,10,8.839052151888609,75,13,9.478179421275854,NA
VfB Stuttgart,2015,timing,61-75,85,7,12.028448894619942,83,10,13.47680579405278,NA
VfB Stuttgart,2015,timing,76+,91,12,11.377106924541295,92,17,16.795801421627402,NA
VfB Stuttgart,2015,shotZone,ownGoals,2,2,2,7,7,7,NA
VfB Stuttgart,2015,shotZone,shotOboxTotal,184,5,5.669898676685989,149,4,5.096892268396914,NA
VfB Stuttgart,2015,shotZone,shotPenaltyArea,270,32,35.517925936728716,274,46,42.23891026340425,NA
VfB Stuttgart,2015,shotZone,shotSixYardBox,44,11,16.99260127171874,40,18,19.408858209848404,NA
VfB Stuttgart,2015,attackSpeed,Normal,296,25,32.737935475073755,299,43,42.901888572610915,NA
VfB Stuttgart,2015,attackSpeed,Standard,158,20,19.062579290010035,115,16,15.817070548422635,NA
VfB Stuttgart,2015,attackSpeed,Fast,34,5,7.968890320509672,43,10,8.762352803722024,NA
VfB Stuttgart,2015,attackSpeed,Slow,12,0,0.4110207995399833,13,6,6.263348816893995,NA
VfB Stuttgart,2015,result,BlockedShot,121,0,7.245794294402003,81,0,4.799366501159966,NA
VfB Stuttgart,2015,result,MissedShots,184,0,16.995039633475244,164,0,14.78662384673953,NA
VfB Stuttgart,2015,result,SavedShot,134,0,13.159565293230116,139,0,19.12078106123954,NA
VfB Stuttgart,2015,result,ShotOnPost,11,0,1.4801392024382949,11,0,2.792420767247677,NA
VfB Stuttgart,2015,result,Goal,50,50,21.299887461587787,75,75,32.245468565262854,NA
VfB Stuttgart,2014,situation,OpenPlay,266,29,31.336954397149384,347,39,35.28257107781246,NA
VfB Stuttgart,2014,situation,FromCorner,71,5,8.392586613073945,62,5,5.734047011472285,NA
VfB Stuttgart,2014,situation,SetPiece,44,7,5.047378422692418,39,9,4.609971768222749,NA
VfB Stuttgart,2014,situation,DirectFreekick,30,0,1.5631801076233387,19,2,1.0118767954409122,NA
VfB Stuttgart,2014,situation,Penalty,1,1,0.7577769756317139,4,4,3.0311079025268555,NA
VfB Stuttgart,2014,formation,4-2-3-1,305,33,37.01905364450067,303,42,35.0916741238907,2082
VfB Stuttgart,2014,formation,4-1-4-1,41,2,3.94696697127074,56,5,4.357564531266689,395
VfB Stuttgart,2014,formation,4-1-2-1-2,25,1,1.8751366846263409,32,3,2.829472771845758,185
VfB Stuttgart,2014,formation,4-4-2,18,2,2.3393256841227412,30,3,2.497269601095468,183
VfB Stuttgart,2014,formation,4-4-1-1,8,0,0.3363962946459651,16,2,1.6648234641179442,108
VfB Stuttgart,2014,formation,4-3-2-1,8,2,1.1268494306132197,20,1,1.4422363908961415,79
VfB Stuttgart,2014,formation,4-3-3,7,2,0.45414780639111996,14,3,1.786533672362566,71
VfB Stuttgart,2014,gameState,Goal diff 0,214,19,24.430716977454722,241,28,22.589339095167816,1775
VfB Stuttgart,2014,gameState,Goal diff -1,76,12,9.099295313470066,70,11,8.893561494536698,463
VfB Stuttgart,2014,gameState,Goal diff +1,57,6,6.795683076605201,85,10,8.252966539468616,406
VfB Stuttgart,2014,gameState,Goal diff < -1,52,4,4.883970939554274,55,7,7.290749857202172,366
VfB Stuttgart,2014,gameState,Goal diff > +1,13,1,1.8882102090865374,20,3,2.6429575690999627,93
VfB Stuttgart,2014,timing,1-15,58,2,4.751586995087564,74,10,6.063932726159692,NA
VfB Stuttgart,2014,timing,16-30,68,6,6.396870341151953,65,8,6.330358047038317,NA
VfB Stuttgart,2014,timing,31-45,79,8,10.290853180922568,69,10,6.8802524553611875,NA
VfB Stuttgart,2014,timing,46-60,69,7,6.979502194561064,74,10,8.668325835838914,NA
VfB Stuttgart,2014,timing,61-75,68,12,8.89914563857019,91,10,9.203126813285053,NA
VfB Stuttgart,2014,timing,76+,70,7,9.779918165877461,98,11,12.523578677792102,NA
VfB Stuttgart,2014,shotZone,ownGoals,1,1,1,1,1,1,NA
VfB Stuttgart,2014,shotZone,shotOboxTotal,173,5,5.465414968319237,194,6,6.04972023377195,NA
VfB Stuttgart,2014,shotZone,shotPenaltyArea,208,23,27.04748569522053,245,42,33.496499275788665,NA
VfB Stuttgart,2014,shotZone,shotSixYardBox,30,13,13.584975852631032,31,10,9.12335504591465,NA
VfB Stuttgart,2014,attackSpeed,Normal,230,25,26.327938806265593,289,30,26.336391761433333,NA
VfB Stuttgart,2014,attackSpeed,Standard,146,13,15.760922119021416,124,20,14.387003477662802,NA
VfB Stuttgart,2014,attackSpeed,Fast,31,4,4.902220540679991,38,7,7.269120940007269,NA
VfB Stuttgart,2014,attackSpeed,Slow,5,0,0.1067950502038002,20,2,1.6770583763718605,NA
VfB Stuttgart,2014,result,Goal,42,42,16.806757846847177,59,59,18.703822816722095,NA
VfB Stuttgart,2014,result,SavedShot,94,0,10.63087503053248,111,0,9.241279880516231,NA
VfB Stuttgart,2014,result,MissedShots,187,0,14.983272035606205,177,0,11.91569652268663,NA
VfB Stuttgart,2014,result,BlockedShot,84,0,3.9686559876427054,113,0,6.807344917207956,NA
VfB Stuttgart,2014,result,ShotOnPost,5,0,0.708315615542233,11,0,3.001430418342352,NA
FC Cologne,2022,situation,OpenPlay,271,32,32.807603360153735,246,34,29.643273483030498,NA
FC Cologne,2022,situation,FromCorner,71,5,8.53060024511069,55,4,3.9218274308368564,NA
FC Cologne,2022,situation,SetPiece,17,2,2.8853232245892286,26,3,2.3049950739368796,NA
FC Cologne,2022,situation,DirectFreekick,6,0,0.3182273004204035,13,4,0.8815587908029556,NA
FC Cologne,2022,situation,Penalty,3,3,2.2733306288719177,5,4,3.7888848781585693,NA
FC Cologne,2022,formation,4-2-3-1,206,21,25.871330394409597,207,24,23.54286662861705,1614
FC Cologne,2022,formation,4-1-3-2,67,8,8.373794697225094,55,8,6.244360462762415,483
FC Cologne,2022,formation,4-2-2-2,33,7,5.099975694902241,22,7,4.544624438509345,226
FC Cologne,2022,formation,4-4-2,25,1,2.044884684495628,15,3,1.943046247586608,207
FC Cologne,2022,formation,4-1-4-1,21,3,3.011226669885218,21,1,1.46989169344306,172
FC Cologne,2022,formation,4-1-2-1-2,5,1,0.23647170141339302,9,1,0.5400899080559611,97
FC Cologne,2022,formation,4-3-3,2,0,0.08364140056073666,8,3,0.8074160991236567,52
FC Cologne,2022,formation,4-3-1-2,4,0,0.8469167184084654,8,2,1.4482441786676645,38
FC Cologne,2022,formation,3-4-3,5,1,1.246842797845602,0,0,0,12
FC Cologne,2022,gameState,Goal diff 0,140,14,17.454735026694834,140,20,17.763288925401866,1365
FC Cologne,2022,gameState,Goal diff -1,104,9,12.314765261486173,69,8,8.070141275413334,653
FC Cologne,2022,gameState,Goal diff +1,53,10,7.318580546416342,56,5,3.7682530004531145,358
FC Cologne,2022,gameState,Goal diff < -1,27,2,3.1489602215588093,42,10,6.950938199646771,274
FC Cologne,2022,gameState,Goal diff > +1,44,7,6.578043702989817,38,6,3.9879182558506727,251
FC Cologne,2022,timing,1-15,48,7,7.118337878026068,55,10,8.578886596485972,NA
FC Cologne,2022,timing,16-30,65,7,8.578238844871521,42,6,4.7419318137690425,NA
FC Cologne,2022,timing,31-45,58,5,6.576282675378025,62,7,5.943520179018378,NA
FC Cologne,2022,timing,46-60,77,10,8.873004237189889,66,7,6.199217767454684,NA
FC Cologne,2022,timing,61-75,58,5,7.844743652269244,58,13,8.355644531548023,NA
FC Cologne,2022,timing,76+,62,8,7.824477471411228,62,6,6.721338768489659,NA
FC Cologne,2022,shotZone,ownGoals,3,3,3,3,3,3,NA
FC Cologne,2022,shotZone,shotOboxTotal,114,3,3.5734423575922847,122,7,4.388929529115558,NA
FC Cologne,2022,shotZone,shotPenaltyArea,212,26,27.133512851782143,201,32,25.907106365077198,NA
FC Cologne,2022,shotZone,shotSixYardBox,39,10,13.108129549771547,19,7,7.244503762573004,NA
FC Cologne,2022,attackSpeed,Normal,212,23,23.15654615033418,194,24,19.457537438720465,NA
FC Cologne,2022,attackSpeed,Standard,97,10,14.00748139899224,99,15,10.897266173735261,NA
FC Cologne,2022,attackSpeed,Fast,38,7,7.564352918416262,28,5,5.5220099948346615,NA
FC Cologne,2022,attackSpeed,Slow,21,2,2.0867042914032936,24,5,4.663726049475372,NA
FC Cologne,2022,result,MissedShots,118,0,10.51912983506918,127,0,9.918077738024294,NA
FC Cologne,2022,result,BlockedShot,109,0,6.990034773945808,94,0,5.145344958640635,NA
FC Cologne,2022,result,SavedShot,89,0,8.410486098378897,70,0,8.007686869241297,NA
FC Cologne,2022,result,Goal,42,42,17.973132375627756,49,49,17.20099799335003,NA
FC Cologne,2022,result,ShotOnPost,10,0,2.9223016761243343,5,0,0.26843209750950336,NA
FC Cologne,2021,situation,OpenPlay,353,44,40.629777878988534,306,39,44.553110723383725,NA
FC Cologne,2021,situation,FromCorner,72,6,8.723026605322957,73,6,5.401910399086773,NA
FC Cologne,2021,situation,SetPiece,30,1,2.4640856608748436,33,2,3.954442293383181,NA
FC Cologne,2021,situation,DirectFreekick,10,0,0.85927489772439,19,2,1.1754227057099342,NA
FC Cologne,2021,situation,Penalty,1,1,0.7576959729194641,1,0,0.7577769756317139,NA
FC Cologne,2021,formation,4-1-3-2,224,24,28.567854336928576,219,26,30.738551097922027,1521
FC Cologne,2021,formation,4-2-3-1,174,22,19.104774169623852,168,17,18.324126904830337,1221
FC Cologne,2021,formation,4-1-2-1-2,65,6,5.427322510629892,34,5,6.066537216305733,375
FC Cologne,2021,formation,4-1-4-1,1,0,0.08973090350627899,6,1,0.3282990772277117,32
FC Cologne,2021,formation,3-4-1-2,0,0,0,4,0,0.32672660052776337,16
FC Cologne,2021,formation,3-1-4-2,1,0,0.010701100341975689,1,0,0.05842220038175583,11
FC Cologne,2021,formation,4-4-2,1,0,0.23347799479961395,0,0,0,6
FC Cologne,2021,gameState,Goal diff 0,228,23,25.361504514236003,206,22,24.568430579267442,1683
FC Cologne,2021,gameState,Goal diff -1,97,12,10.837627092376351,62,8,10.019496246241033,573
FC Cologne,2021,gameState,Goal diff +1,57,9,7.039208895526826,93,9,10.24814098328352,478
FC Cologne,2021,gameState,Goal diff < -1,48,4,4.38731877412647,41,6,7.410776185803115,225
FC Cologne,2021,gameState,Goal diff > +1,36,4,5.808201739564538,30,4,3.595819102600217,223
FC Cologne,2021,timing,1-15,58,6,5.779203551821411,79,9,8.12454816326499,NA
FC Cologne,2021,timing,16-30,75,4,8.11620181845501,59,5,8.027317724190652,NA
FC Cologne,2021,timing,31-45,87,9,10.654671587981284,62,5,8.925015211105347,NA
FC Cologne,2021,timing,46-60,84,11,9.423650057986379,68,13,11.851108057424426,NA
FC Cologne,2021,timing,61-75,63,5,7.044946525245905,78,11,8.986678035929799,NA
FC Cologne,2021,timing,76+,99,17,12.4151874743402,86,6,9.927995905280113,NA
FC Cologne,2021,shotZone,ownGoals,0,0,0,2,2,2,NA
FC Cologne,2021,shotZone,shotOboxTotal,153,5,4.72216418152675,140,5,4.7416058061644435,NA
FC Cologne,2021,shotZone,shotPenaltyArea,268,33,32.21730860043317,256,32,36.39025225862861,NA
FC Cologne,2021,shotZone,shotSixYardBox,45,14,16.494388233870268,34,10,12.710805032402277,NA
FC Cologne,2021,attackSpeed,Normal,308,33,33.66323558147997,235,26,31.902043662033975,NA
FC Cologne,2021,attackSpeed,Standard,113,8,12.804083136841655,126,10,11.289552373811603,NA
FC Cologne,2021,attackSpeed,Fast,27,9,6.211713718250394,45,8,7.365679948590696,NA
FC Cologne,2021,attackSpeed,Slow,18,2,0.7548285792581737,26,5,5.285387112759054,NA
FC Cologne,2021,result,BlockedShot,96,0,5.123577035032213,101,0,6.086270424537361,NA
FC Cologne,2021,result,MissedShots,211,0,17.546309189870954,164,0,14.638675537891686,NA
FC Cologne,2021,result,SavedShot,98,0,9.315119405742735,107,0,14.700727715156972,NA
FC Cologne,2021,result,Goal,52,52,19.2257145550102,49,49,18.15640252456069,NA
FC Cologne,2021,result,ShotOnPost,9,0,2.2231408301740885,11,0,2.2605868950486183,NA
FC Cologne,2020,situation,OpenPlay,255,22,23.63780793827027,292,43,38.46528747677803,NA
FC Cologne,2020,situation,FromCorner,58,4,6.875371285714209,65,5,4.995672167278826,NA
FC Cologne,2020,situation,SetPiece,34,4,5.337723242118955,36,3,2.5090694511309266,NA
FC Cologne,2020,situation,DirectFreekick,10,0,0.5620544012635946,16,1,0.979069996625185,NA
FC Cologne,2020,situation,Penalty,6,4,4.546661853790283,9,8,6.819911777973175,NA
FC Cologne,2020,formation,4-1-4-1,89,8,10.465235314331949,85,13,11.372983834706247,717
FC Cologne,2020,formation,4-2-3-1,93,6,10.283348271623254,64,14,10.392485966905951,621
FC Cologne,2020,formation,3-1-4-2,38,5,3.7211250131949782,74,8,7.929904801771045,500
FC Cologne,2020,formation,4-4-2,31,3,2.755258166231215,29,5,4.535137585364282,229
FC Cologne,2020,formation,3-4-3,32,3,3.973999135196209,27,7,5.4846849255263805,221
FC Cologne,2020,formation,4-4-1-1,22,3,2.1525172842666507,37,2,3.2306591914966702,203
FC Cologne,2020,formation,3-4-2-1,21,2,2.106265816837549,27,1,1.5609206771478057,190
FC Cologne,2020,formation,4-3-3,19,1,2.580553477630019,28,1,2.303928593173623,186
FC Cologne,2020,formation,5-3-2,8,2,1.783378823660314,21,2,3.1275741746649146,156
FC Cologne,2020,formation,3-5-2,8,1,1.0649132169783115,23,7,3.2624390115961432,137
FC Cologne,2020,formation,5-4-1,2,0,0.07302420120686293,3,0,0.5682921074330807,24
FC Cologne,2020,gameState,Goal diff 0,177,17,19.316401545889676,219,25,24.964410515502095,1776
FC Cologne,2020,gameState,Goal diff -1,85,8,11.102684397250414,69,11,8.582439023070037,579
FC Cologne,2020,gameState,Goal diff < -1,58,4,5.274256593547761,47,11,8.530078074894845,376
FC Cologne,2020,gameState,Goal diff +1,29,3,3.824114575982094,67,9,8.91295200586319,335
FC Cologne,2020,gameState,Goal diff > +1,14,2,1.4421616084873676,16,4,2.7791312504559755,118
FC Cologne,2020,timing,1-15,36,4,3.0008300449699163,68,12,8.146702064201236,NA
FC Cologne,2020,timing,16-30,60,6,6.061081471852958,59,7,7.913355688564479,NA
FC Cologne,2020,timing,31-45,59,6,7.7780004581436515,55,3,5.906435345299542,NA
FC Cologne,2020,timing,46-60,72,9,9.906281902454793,68,14,11.06101247202605,NA
FC Cologne,2020,timing,61-75,55,3,5.798156663775444,77,12,10.033609374426305,NA
FC Cologne,2020,timing,76+,81,6,8.415268179960549,91,12,10.70789592526853,NA
FC Cologne,2020,shotZone,ownGoals,1,1,1,0,0,0,NA
FC Cologne,2020,shotZone,shotOboxTotal,126,2,3.7348158042877913,134,8,4.762501184828579,NA
FC Cologne,2020,shotZone,shotPenaltyArea,196,22,22.315782258287072,254,38,36.53575886320323,NA
FC Cologne,2020,shotZone,shotSixYardBox,40,9,13.909020658582449,30,14,12.470750821754336,NA
FC Cologne,2020,attackSpeed,Normal,231,17,21.064253356307745,240,35,30.98989624157548,NA
FC Cologne,2020,attackSpeed,Standard,108,12,17.32181078288704,126,17,15.303723393008113,NA
FC Cologne,2020,attackSpeed,Fast,16,4,1.7357955146580935,29,7,6.075009740889072,NA
FC Cologne,2020,attackSpeed,Slow,8,1,0.8377590673044324,23,1,1.4003814943134785,NA
FC Cologne,2020,result,SavedShot,75,0,10.305087313987315,98,0,10.535200369544327,NA
FC Cologne,2020,result,Goal,34,34,13.69424108415842,60,60,24.183559011667967,NA
FC Cologne,2020,result,MissedShots,144,0,11.2145163025707,146,0,12.045398992486298,NA
FC Cologne,2020,result,BlockedShot,100,0,4.724182710051537,106,0,5.894196294248104,NA
FC Cologne,2020,result,ShotOnPost,10,0,1.02159131038934,8,0,1.110656201839447,NA
FC Cologne,2019,situation,OpenPlay,292,33,32.36990068200976,323,53,43.4864639765583,NA
FC Cologne,2019,situation,FromCorner,67,12,10.083991696126759,75,11,6.15961292386055,NA
FC Cologne,2019,situation,SetPiece,33,3,4.286542783956975,30,0,1.9139438811689615,NA
FC Cologne,2019,situation,DirectFreekick,20,1,1.2137372009456158,19,1,0.9082202967256308,NA
FC Cologne,2019,situation,Penalty,4,2,3.0310268998146057,6,4,4.546661853790283,NA
FC Cologne,2019,formation,4-2-3-1,282,36,37.454825825057924,302,45,36.988089018967,1982
FC Cologne,2019,formation,3-4-1-2,28,5,2.8312955955043435,29,4,3.1576376976445317,265
FC Cologne,2019,formation,4-4-2,27,3,2.623945400118828,35,6,5.9423429891467094,239
FC Cologne,2019,formation,4-2-2-2,20,0,1.2389205005019903,22,2,2.2171074962243438,169
FC Cologne,2019,formation,4-1-4-1,18,3,2.8389628501608968,9,0,0.33092762250453234,162
FC Cologne,2019,formation,4-1-3-2,12,2,1.6554533960297704,18,2,1.916764690540731,115
FC Cologne,2019,formation,4-4-1-1,14,0,0.772348394151777,11,2,1.7911952789872885,93
FC Cologne,2019,formation,4-3-1-2,10,1,0.9281003028154373,6,1,1.0719072874635458,54
FC Cologne,2019,formation,4-3-3,2,1,0.4780177026987076,11,3,1.7123245634138584,47
FC Cologne,2019,formation,3-1-4-2,1,0,0.08612179756164551,7,3,1.2127680964767933,33
FC Cologne,2019,formation,3-5-2,2,0,0.07720749825239182,3,1,0.6738381907343864,14
FC Cologne,2019,gameState,Goal diff 0,137,17,17.154173221904784,157,23,19.123338857665658,1272
FC Cologne,2019,gameState,Goal diff -1,85,5,7.829525353386998,102,20,14.031730148009956,646
FC Cologne,2019,gameState,Goal diff < -1,99,12,10.307704133912921,102,16,15.783971263095737,581
FC Cologne,2019,gameState,Goal diff +1,54,9,8.095841206610203,54,7,5.105028891004622,398
FC Cologne,2019,gameState,Goal diff > +1,41,8,7.5979553470388055,38,3,2.970833772327751,276
FC Cologne,2019,timing,1-15,55,6,5.224814780056477,82,10,7.751902791671455,NA
FC Cologne,2019,timing,16-30,54,5,6.235476280096918,56,9,7.401385239325464,NA
FC Cologne,2019,timing,31-45,54,8,6.0038774739950895,70,12,9.149608545005322,NA
FC Cologne,2019,timing,46-60,86,8,11.13765266444534,88,15,9.941798713058233,NA
FC Cologne,2019,timing,61-75,74,9,8.198358610272408,60,13,9.708841846324503,NA
FC Cologne,2019,timing,76+,93,15,14.18501945398748,97,10,13.061365796718746,NA
FC Cologne,2019,shotZone,ownGoals,1,1,1,2,2,2,NA
FC Cologne,2019,shotZone,shotOboxTotal,139,8,5.233353913761675,185,5,5.231423872988671,NA
FC Cologne,2019,shotZone,shotPenaltyArea,234,31,31.54312829906121,240,50,39.907489160075784,NA
FC Cologne,2019,shotZone,shotSixYardBox,42,11,13.208717050030828,26,12,9.875989899039268,NA
FC Cologne,2019,attackSpeed,Normal,238,22,24.104588577523828,264,40,34.88390539912507,NA
FC Cologne,2019,attackSpeed,Standard,124,18,18.615298580843955,130,16,13.528438955545425,NA
FC Cologne,2019,attackSpeed,Fast,33,9,6.31049501337111,32,8,4.776742057874799,NA
FC Cologne,2019,attackSpeed,Slow,21,2,1.954817091114819,27,5,3.8258165195584297,NA
FC Cologne,2019,result,MissedShots,163,0,15.100557238329202,183,0,14.621046681888402,NA
FC Cologne,2019,result,BlockedShot,96,0,5.344461935572326,100,0,5.606537028681487,NA
FC Cologne,2019,result,Goal,51,51,16.220135951414704,69,69,24.427685173228383,NA
FC Cologne,2019,result,SavedShot,101,0,13.432908559218049,89,0,10.170369499363005,NA
FC Cologne,2019,result,ShotOnPost,5,0,0.8871355783194304,12,0,2.1892645489424467,NA
FC Cologne,2017,situation,OpenPlay,285,22,31.731739927083254,399,49,50.585090265609324,NA
FC Cologne,2017,situation,FromCorner,49,2,4.280624821782112,73,7,5.811042197979987,NA
FC Cologne,2017,situation,SetPiece,32,5,4.748502314090729,32,6,3.6230313712731004,NA
FC Cologne,2017,situation,DirectFreekick,18,3,1.008942898362875,20,0,1.2642127089202404,NA
FC Cologne,2017,situation,Penalty,3,3,2.2733309268951416,9,8,6.819992780685425,NA
FC Cologne,2017,formation,4-4-2,228,15,23.397577030584216,244,31,30.83136684074998,1592
FC Cologne,2017,formation,3-4-2-1,46,9,7.468467595055699,80,17,10.342405649833381,524
FC Cologne,2017,formation,4-1-4-1,28,2,4.532445769757032,48,9,7.864634362049401,254
FC Cologne,2017,formation,3-4-1-2,18,4,2.653081579133868,44,4,4.996447967365384,189
FC Cologne,2017,formation,3-5-1-1,19,3,1.5668664835393429,30,2,3.7607591412961483,188
FC Cologne,2017,formation,4-2-3-1,22,1,1.697720194235444,23,2,1.8953954884782434,137
FC Cologne,2017,formation,3-1-4-2,6,0,1.1061774175614119,23,2,3.1866452265530825,113
FC Cologne,2017,formation,5-4-1,7,0,0.46804910618811846,30,2,3.8224008083343506,108
FC Cologne,2017,formation,3-4-3,10,0,0.5612919991835952,7,1,1.2880808003246784,52
FC Cologne,2017,formation,4-3-3,3,1,0.5914637129753828,4,0,0.115233039483428,27
FC Cologne,2017,gameState,Goal diff 0,143,14,17.222292573191226,230,33,29.981182860210538,1415
FC Cologne,2017,gameState,Goal diff -1,143,11,13.536076563410461,162,15,20.470695355907083,916
FC Cologne,2017,gameState,Goal diff < -1,61,6,6.0646684393286705,48,11,7.4486654894426465,386
FC Cologne,2017,gameState,Goal diff +1,33,3,5.629706805571914,73,9,8.692595577798784,371
FC Cologne,2017,gameState,Goal diff > +1,7,1,1.5903965067118406,20,2,1.5102300411090255,96
FC Cologne,2017,timing,1-15,56,5,5.92233344912529,78,7,9.110541820526123,NA
FC Cologne,2017,timing,16-30,46,7,9.075275814160705,95,7,10.295171207748353,NA
FC Cologne,2017,timing,31-45,47,3,3.6593896532431245,82,11,11.006887997500598,NA
FC Cologne,2017,timing,46-60,62,4,6.785057602450252,91,20,13.537443468347192,NA
FC Cologne,2017,timing,61-75,75,6,7.653393805958331,102,12,12.5455751568079,NA
FC Cologne,2017,timing,76+,101,10,10.94769056327641,85,13,11.60774967353791,NA
FC Cologne,2017,shotZone,ownGoals,2,2,2,0,0,0,NA
FC Cologne,2017,shotZone,shotOboxTotal,171,5,5.3158101961016655,178,1,6.986425447277725,NA
FC Cologne,2017,shotZone,shotPenaltyArea,183,19,24.3534511718899,315,53,44.895581340417266,NA
FC Cologne,2017,shotZone,shotSixYardBox,31,9,12.373879520222545,40,16,16.221362536773086,NA
FC Cologne,2017,attackSpeed,Normal,251,16,25.445123180747032,344,41,42.93017719965428,NA
FC Cologne,2017,attackSpeed,Standard,102,13,12.311400961130857,134,21,17.518279058858752,NA
FC Cologne,2017,attackSpeed,Fast,23,3,3.9394825231283903,33,7,5.475471887737513,NA
FC Cologne,2017,attackSpeed,Slow,11,3,2.3471342232078314,22,1,2.1794411782175303,NA
FC Cologne,2017,result,SavedShot,81,0,8.898668161593378,132,0,14.265627256594598,NA
FC Cologne,2017,result,MissedShots,170,0,15.473670952953398,206,0,15.598528759554029,NA
FC Cologne,2017,result,Goal,35,35,13.68079749122262,70,70,28.040002090856433,NA
FC Cologne,2017,result,BlockedShot,98,0,5.41290788911283,111,0,7.097002696245909,NA
FC Cologne,2017,result,ShotOnPost,3,0,0.5770963933318853,14,0,3.1022085212171078,NA
FC Cologne,2016,situation,OpenPlay,269,40,35.64982770057395,306,29,28.538243210874498,NA
FC Cologne,2016,situation,FromCorner,42,3,4.569166763685644,99,5,5.621755596250296,NA
FC Cologne,2016,situation,SetPiece,26,4,3.400864612311125,37,4,3.6756107872352004,NA
FC Cologne,2016,situation,DirectFreekick,19,1,1.2119676899164915,31,0,1.9208173006772995,NA
FC Cologne,2016,situation,Penalty,4,3,3.030864953994751,4,4,3.0311079025268555,NA
FC Cologne,2016,formation,4-4-2,183,27,25.281372431199998,206,16,17.407338259741664,1477
FC Cologne,2016,formation,4-3-3,37,7,5.623497036285698,53,8,6.760213841684163,305
FC Cologne,2016,formation,3-4-1-2,34,3,3.182490183506161,41,3,3.6463804012164474,285
FC Cologne,2016,formation,3-4-3,39,4,5.1259580217301846,33,2,1.7511193985119462,273
FC Cologne,2016,formation,3-1-4-2,20,2,1.0986110288649797,44,4,4.896888146176934,234
FC Cologne,2016,formation,4-1-4-1,6,1,0.3036864101886749,27,0,2.900043790228665,140
FC Cologne,2016,formation,4-2-3-1,14,2,2.438699478749186,25,2,1.7742787906900048,125
FC Cologne,2016,formation,4-4-1-1,10,1,1.4197469037026167,11,4,1.4791881144046783,102
FC Cologne,2016,formation,4-3-1-2,7,1,0.9053750596940517,11,1,0.7402515094727278,94
FC Cologne,2016,formation,4-3-2-1,7,2,1.2815460674464703,26,2,1.4318325454369187,94
FC Cologne,2016,formation,4-1-3-2,3,1,1.2017090991139412,0,0,0,18
FC Cologne,2016,gameState,Goal diff 0,194,20,20.732031768653542,288,19,24.155191943980753,1766
FC Cologne,2016,gameState,Goal diff -1,59,10,6.8061754941008985,49,5,4.657179422676563,463
FC Cologne,2016,gameState,Goal diff +1,60,11,10.553861381020397,73,8,5.913692144677043,449
FC Cologne,2016,gameState,Goal diff > +1,34,8,7.140012862160802,51,7,5.964099896140397,301
FC Cologne,2016,gameState,Goal diff < -1,13,2,2.630610214546323,16,3,2.0973713900893927,168
FC Cologne,2016,timing,1-15,60,5,7.99105544667691,78,9,8.582977088168263,NA
FC Cologne,2016,timing,16-30,50,10,6.569644030183554,88,2,6.130864185281098,NA
FC Cologne,2016,timing,31-45,74,12,8.913559406530112,78,11,7.9322843588888645,NA
FC Cologne,2016,timing,46-60,68,10,8.939996855799109,71,4,4.041847730986774,NA
FC Cologne,2016,timing,61-75,40,5,5.847099733538926,78,8,7.033158001489937,NA
FC Cologne,2016,timing,76+,68,9,9.601336247753352,84,8,9.066403432749212,NA
FC Cologne,2016,shotZone,ownGoals,2,2,2,1,1,1,NA
FC Cologne,2016,shotZone,shotOboxTotal,146,7,5.1157616334967315,193,3,5.950289884582162,NA
FC Cologne,2016,shotZone,shotPenaltyArea,180,30,27.770925970748067,256,29,26.973463747650385,NA
FC Cologne,2016,shotZone,shotSixYardBox,32,12,12.976004116237164,27,9,8.863781165331602,NA
FC Cologne,2016,attackSpeed,Normal,217,29,28.18579381518066,278,25,25.891759607940912,NA
FC Cologne,2016,attackSpeed,Standard,91,11,12.212864019908011,171,13,14.249291586689651,NA
FC Cologne,2016,attackSpeed,Fast,38,9,6.671937176492065,11,2,0.8075200878083706,NA
FC Cologne,2016,attackSpeed,Slow,14,2,0.7920967089012265,17,2,1.838963515125215,NA
FC Cologne,2016,result,MissedShots,163,0,17.33328583603725,193,0,11.664153548888862,NA
FC Cologne,2016,result,BlockedShot,69,0,3.829479506239295,115,0,5.4224361116066575,NA
FC Cologne,2016,result,SavedShot,70,0,6.051888167858124,116,0,10.116889575496316,NA
FC Cologne,2016,result,ShotOnPost,7,0,1.274974538013339,11,0,0.6053679026663303,NA
FC Cologne,2016,result,Goal,51,51,19.373063672333956,42,42,14.978687658905983,NA
FC Cologne,2015,situation,OpenPlay,291,30,31.993627501185983,337,28,30.442862839903682,NA
FC Cologne,2015,situation,FromCorner,66,3,4.113177253864706,68,7,6.245506437495351,NA
FC Cologne,2015,situation,SetPiece,34,2,2.850528521463275,44,2,3.1551437629386783,NA
FC Cologne,2015,situation,DirectFreekick,21,0,1.266453105956316,32,2,1.9418900981545448,NA
FC Cologne,2015,situation,Penalty,4,3,3.0311079025268555,4,3,3.0311079025268555,NA
FC Cologne,2015,formation,4-2-3-1,139,12,15.064998522866517,174,15,18.914388711564243,1079
FC Cologne,2015,formation,4-4-2,153,8,14.447326797991991,150,13,12.667523730080575,1045
FC Cologne,2015,formation,3-4-2-1,46,4,4.437942204065621,29,3,1.6511888960376382,278
FC Cologne,2015,formation,5-4-1,14,4,2.3218346126377583,47,7,5.226205264218152,263
